HOUSEID	AVGVEHS	CENSUS_D	CENSUS_R	DRVRCNTC	HHCHILD	HHCOMP	HHINCOME	HHR_SEX	HHSIZEC	LIF_CYC	POORC	TOTCOST	TOTGALS	TOTMILES	URBRUR
014253821	1.375342466	9	4	3	3	1	9	2	5	08	3	2342.133447	1631.279596	34450.38229	1
014254060	1	5	3	1	2	1	-9	2	4	05	-9	243.228217	198.7453453	3499.403659	1
014254789	3	2	1	2	1	1	7	1	3	06	3	2752.617959	2088.678658	47430.68101	2
014255348	1	5	3	1	9	0	3	2	2	10	2	218.3643662	179.8559758	2745.207163	1
014256103	2.534246575	3	2	2	8	0	8	2	2	02	3	604.3002544	450.6616999	8423.623086	2
014257267	1	5	3	1	4	0	7	2	1	01	3	253.8945193	208.9953032	5688.572921	1
014257726	1.534246575	3	2	3	3	1	7	2	5	05	3	558.7043347	398.7932108	9478.122148	1
014258086	1	5	3	1	6	0	7	1	1	09	3	481.999642	396.6911656	7688.998172	1
014258273	3	9	4	2	9	0	-9	1	2	10	-9	2074.466203	1435.490134	16113.50076	1
014258291	0	3	2	0	4	0	4	1	1	01	3	0	0	0	1
014258451	2	4	2	2	9	0	4	1	2	10	3	1373.661016	1047.431558	17026.36209	1
014258488	2	5	3	2	8	0	7	2	2	02	3	1817.425541	1424.785279	31154.12623	2
014259010	1	5	3	1	6	0	6	2	1	09	3	215.7107036	177.7074005	2239.148125	1
014259793	2	5	3	2	2	1	-9	1	4	06	-9	1589.893586	1232.31905	19906.36776	1
014259841	2	2	1	2	8	0	7	2	2	02	3	1080.74627	820.1155399	13865.37907	1
014259896	2.397260274	4	2	2	2	1	8	2	5	04	3	2948.242241	2318.986337	44279.26479	2
014260128	2	5	3	2	3	1	8	1	4	06	3	1640.088751	1349.606844	19647.84009	1
014261442	2	9	4	2	1	1	6	2	4	04	3	1593.991419	1110.546028	24599.94149	2
014261488	3	4	2	2	8	0	9	2	2	10	3	2412.191425	1763.05064	36046.321	2
014261545	1.210958904	5	3	2	9	0	4	1	2	10	3	587.5427778	483.5322823	10159.5054	1
014261675	2.454794521	7	3	2	2	1	8	2	5	04	3	2488.23461	1980.664928	29229.23314	2
014261817	2.369863014	4	2	2	9	0	9	1	2	02	3	2552.384583	1820.110984	15823.37618	2
014261947	1.945205479	6	3	3	2	1	9	2	4	06	3	2027.91159	1611.558492	31643.61486	1
014261983	1.208219178	9	4	2	2	1	3	2	4	04	1	798.6695084	546.9705179	10232.39351	1
014262430	2	9	4	2	2	1	9	2	4	06	3	2305.293141	1605.816297	37278.268	1
014262533	2	1	1	2	9	0	6	2	2	02	3	1632.908292	1202.363642	28957.77544	1
014262720	2.863013699	3	2	3	3	1	9	2	4	06	3	2306.620607	1745.79068	31005.61567	2
014262896	1	3	2	1	6	0	4	2	1	09	3	376.4141031	284.8994288	8369.186518	2
014263268	2	9	4	2	8	0	9	2	2	02	3	938.0003269	653.737332	13337.21602	1
014263316	1	2	1	1	5	0	6	2	1	01	3	243.7418585	184.9758961	3692.900459	1
014263585	3	9	4	3	2	1	9	2	4	06	3	2566.59011	1788.014445	39273.64262	1
014263820	1	2	1	1	9	0	4	1	2	10	3	472.0710629	358.2260965	7266.100874	1
014264087	1	5	3	1	4	0	8	1	1	01	3	788.1105077	580.876288	13440.03004	1
014264890	2.369863014	3	2	2	2	1	8	2	5	06	3	1372.299033	1023.515434	17467.64192	2
014264920	2.210958904	5	3	2	1	1	4	2	3	04	2	896.559369	660.6124934	13686.04435	2
014265208	2	9	4	2	9	0	9	2	2	10	3	1067.681806	743.9689182	18147.06764	1
014265721	4.950684932	9	4	3	2	1	6	1	5	04	2	3142.661266	2189.009639	41060.41047	2
014265833	1.534246575	4	2	2	7	0	9	1	2	02	3	1099.318475	786.8979614	25086.13265	1
014266401	2	5	3	2	2	1	8	2	4	06	3	1861.015208	1442.411589	23698.9649	1
014266474	0	4	2	1	7	0	7	2	2	02	3	0	0	0	1
014266764	0	5	3	0	3	1	1	2	6	03	1	0	0	0	1
014267042	1.539726027	1	1	3	8	0	6	1	3	10	3	1444.354913	1063.537803	17512.80246	2
014267127	2	5	3	3	3	1	9	2	5	06	3	2042.182248	1582.690006	35628.67275	1
014267248	2	5	3	1	9	0	8	1	2	02	3	757.0717326	618.3961743	11534.56978	1
014267453	2	4	2	2	9	0	-9	2	2	10	-9	1185.188736	903.6186297	20274.11522	1
014267529	2	7	3	2	2	1	9	2	3	06	3	2386.961148	1926.893371	34792.86236	1
014267846	2.78630137	7	3	1	2	1	4	2	4	04	1	2132.798878	1660.269869	43672.45413	2
014269354	2	5	3	2	9	0	-9	2	2	10	-9	1409.883004	1160.155992	22861.98487	2
014270417	3.534246575	6	3	3	1	1	8	2	4	04	3	2858.219026	2273.34254	50225.44947	2
014271030	2	9	4	2	2	1	6	1	5	06	3	1948.486386	1360.034183	29437.95362	1
014271713	1.210958904	3	2	2	8	0	8	1	2	02	3	595.7147333	450.9003957	7367.055748	1
014271898	2	1	1	2	8	0	-9	1	2	02	-9	1207.497372	858.7228775	20786.7953	1
014272242	1	1	1	1	4	0	8	2	1	01	3	1415.352472	997.2664489	23963.65871	1
014272260	5	1	1	3	9	0	7	1	3	10	3	2240.141849	1635.967342	36410.37425	2
014272505	3	2	1	2	9	0	7	1	2	10	3	1069.343015	822.7332753	12353.19436	1
014272907	0	1	1	1	6	0	-9	2	1	09	-9	0	0	0	1
014273119	2	6	3	2	1	1	-9	2	3	04	-9	2062.36195	1640.382114	36847.47739	2
014273267	5	8	4	2	9	0	6	1	3	02	3	1702.669765	1210.324517	27389.80453	2
014273986	1.210958904	2	1	2	9	0	7	2	2	10	3	376.5933282	285.7729958	8990.647172	1
014274189	1.539726027	2	1	2	8	0	9	2	2	02	3	903.5260252	707.5591792	11979.4053	2
014274871	1	5	3	1	2	1	3	2	2	05	2	622.3883135	512.1906117	9067.796233	1
014276138	2	5	3	2	9	0	5	2	2	10	3	407.4598111	300.2445107	6130.511405	1
014276165	2	9	4	2	9	0	9	2	2	10	3	1425.517199	976.2573065	21001.17363	2
014276277	1.402739726	9	4	2	2	1	9	2	4	04	3	1409.665406	983.9477196	16129.74036	1
014276624	0	2	1	0	9	0	7	2	2	10	3	0	0	0	1
014278178	1	7	3	1	6	0	3	2	1	09	2	885.577555	714.8820346	19110.15889	1
014278347	2.375342466	3	2	2	9	0	6	1	2	10	3	1370.745162	1005.28804	19140.14544	2
014278833	1	5	3	1	6	0	7	2	1	09	3	539.0040757	397.2922755	7445.246129	1
014279456	1	9	4	2	2	1	1	2	5	06	1	1475.131577	1027.442985	23772.6332	1
014279531	2.479452055	3	2	3	9	0	9	1	3	02	3	2588.047365	1958.744869	38759.31545	1
014279595	1	2	1	1	9	0	5	2	2	10	3	281.3758082	220.3659101	4327.011157	1
014280078	2	5	3	2	9	0	9	2	2	10	3	1423.698708	1103.542396	18817.8495	2
014280630	2	3	2	1	6	0	4	2	1	09	3	1250.620386	946.5357986	25195.24602	2
014281329	2	3	2	2	9	0	-9	2	2	10	-9	1312.165216	978.7016787	16257.91327	2
014281374	1	1	1	1	8	0	7	2	2	02	3	527.4431428	380.7649778	7969.237962	1
014281477	2	9	4	2	8	0	9	2	2	02	3	810.4819659	564.8191114	15093.83075	1
014281721	0.698630137	6	3	2	7	0	4	1	2	02	2	255.0997783	198.766911	4095.977521	2
014282009	2	5	3	2	8	0	8	2	2	02	3	1311.04412	1018.775921	17949.58493	2
014282148	0.37260274	7	3	1	2	1	6	2	2	05	3	268.5418375	213.7908462	3319.946347	1
014282429	2	3	2	2	2	1	8	1	4	06	3	2033.155616	1538.790663	24363.31968	1
014282568	3.78630137	5	3	3	8	0	9	1	3	08	3	1880.933898	1646.567909	28375.47937	1
014283275	1	1	1	2	9	0	9	1	2	10	3	296.7099163	209.1774837	5307.760822	1
014283592	1	9	4	1	5	0	7	2	1	01	3	545.0062586	379.8678776	6192.033861	1
014283668	1	5	3	1	4	0	7	1	1	01	3	623.627602	513.2189641	8756.130189	1
014283912	1	2	1	2	9	0	5	2	2	10	3	480.7613506	376.4761804	9293.85623	1
014284094	2	4	2	2	9	0	9	1	2	10	3	558.7424444	399.9905311	9852.560955	1
014284290	2	9	4	2	7	0	8	2	2	07	3	1999.289849	1392.619794	38114.51562	1
014284405	2	9	4	3	3	1	8	2	4	06	3	1913.380792	1332.947528	27764.65913	1
014284562	2	3	2	2	9	0	8	2	2	10	3	495.1158895	353.5325969	7483.14528	2
014284928	3.452054795	6	3	4	3	1	7	2	4	06	3	3004.733673	2397.162896	46616.23039	2
014285363	2	9	4	2	2	1	9	2	4	06	3	1533.66354	1068.527065	23770.79058	1
014285644	3.375342466	9	4	2	2	1	9	2	3	06	3	2517.879734	1754.400495	28027.49286	1
014285792	1	2	1	1	8	0	4	2	2	10	2	382.7358203	290.4393935	6244.530007	1
014285877	1	4	2	1	5	0	5	1	1	01	3	3613.465314	2586.423392	58183.91989	1
014285970	2	9	4	2	8	0	3	1	2	02	2	1379.106804	944.4839121	17235.88587	2
014286070	2	8	4	2	9	0	3	2	2	10	2	2563.592816	1725.086327	27572.91862	2
014286203	2	4	2	2	2	1	7	1	5	04	3	1678.622476	1279.661596	31031.166	1
014286913	2	3	2	2	8	0	9	2	2	02	3	1098.032181	818.9842363	15873.00547	1
014286922	0.950684932	5	3	1	4	0	2	2	1	01	1	1287.035003	1058.795828	26727.23015	2
014287376	0	3	2	3	3	1	9	2	4	06	3	0	0	0	2
014287657	3	5	3	2	1	1	9	1	5	04	3	3021.496733	2644.851563	42783.52216	1
014287929	1.315068493	4	2	2	9	0	7	2	2	02	3	1688.727286	1273.09897	24551.83507	1
014288289	1	5	3	1	6	0	7	2	1	09	3	889.5103723	778.6282412	15586.954	1
014288971	3.150684932	3	2	3	8	0	9	1	3	08	3	2909.595299	2144.639323	34603.08369	2
014289213	2	8	4	2	2	1	8	1	3	06	3	2444.260683	1644.778452	27666.37498	1
014290095	1.780821918	9	4	2	1	1	4	2	3	06	2	1368.663831	962.7268358	24582.34201	1
014290518	2	1	1	2	8	0	9	1	2	02	3	1168.60771	823.8033272	18057.8047	1
014290620	1.863013699	5	3	1	6	0	6	2	1	09	3	1087.726598	843.0880687	20242.32438	1
014291092	2.452054795	8	4	3	1	1	8	1	4	04	3	925.1119449	665.1657562	14917.94785	1
014291328	2	5	3	2	8	0	7	2	2	02	3	976.6845136	765.6710094	22454.17998	1
014292491	2	1	1	2	8	0	7	2	2	02	3	439.9071517	312.8947951	5039.009923	1
014292642	1	9	4	1	6	0	-9	2	1	09	-9	197.6712968	137.9773884	1670.299299	1
014293126	2	9	4	2	2	1	7	2	4	06	3	5773.068827	4020.501393	89090.97733	1
014293265	2	9	4	2	8	0	6	2	2	02	3	1624.450978	1131.741378	23907.93817	1
014293694	4.208219178	4	2	2	1	1	7	2	4	04	3	4232.374076	3053.550971	55246.41989	1
014293715	2	5	3	1	5	0	3	1	1	01	2	628.5903591	492.7715821	8508.659167	1
014294187	2	9	4	2	9	0	9	1	2	10	3	1206.177552	840.5367846	15764.12528	1
014294392	1	3	2	1	9	0	7	1	2	10	3	227.3240811	172.0796129	3198.824352	2
014294824	2	6	3	2	7	0	1	1	2	02	1	1399.477989	1112.274777	21169.21441	1
014294927	1	1	1	1	6	0	7	1	1	09	3	1034.224499	755.3221461	14737.99137	2
014296592	2	6	3	2	2	1	7	1	5	06	3	2794.653715	2222.799454	40809.86001	1
014297209	1	8	4	1	6	0	2	1	1	09	1	211.8321978	155.9357345	1577.220792	2
014297218	1	1	1	1	8	0	8	1	2	02	3	253.7464433	183.2001085	3951.612204	1
014297807	2	4	2	2	9	0	7	1	2	10	3	1523.334435	1148.454466	18688.9016	2
014298019	1	2	1	1	6	0	-9	2	1	09	-9	386.2602305	302.48467	6997.031574	1
014298194	2	2	1	2	7	0	7	1	2	02	3	1271.831631	965.0664588	29095.01102	1
014298354	2	5	3	2	2	1	7	1	4	04	3	1178.892951	970.1899338	17057.73886	2
014298402	0	3	2	0	3	1	1	2	2	07	1	0	0	0	1
014298886	2	8	4	2	2	1	9	1	5	04	3	2065.571785	1389.890438	33091.22368	1
014299418	1.517808219	8	4	3	2	1	8	1	4	06	3	1013.433901	695.2621565	12147.79702	1
014299605	2	8	4	2	9	0	7	2	2	02	3	1152.363597	853.6484709	15074.1566	1
014300480	2	3	2	2	8	0	8	2	2	10	3	1806.908268	1290.140213	27256.31554	1
014300716	2	3	2	2	1	1	7	1	3	04	3	984.4315308	745.1050646	13627.91569	2
014300903	3.068493151	6	3	4	7	0	9	1	4	02	3	3643.315923	2895.236772	54023.8415	1
014301012	2	8	4	1	5	0	9	2	1	01	3	1044.644583	773.8238192	17188.5262	1
014301236	2	5	3	2	1	1	8	1	4	04	3	1743.217394	1366.630665	22000.68854	2
014301339	1	2	1	1	9	0	6	2	2	10	3	336.4792336	255.346495	4623.892158	1
014301450	2	2	1	2	1	1	8	1	4	04	3	1430.004711	1119.782835	24291.92503	1
014302176	3	5	3	3	2	1	6	2	4	06	2	1107.615448	934.9414824	13997.97157	1
014302336	2.457534247	2	1	4	8	0	8	2	5	02	3	1599.972763	1263.978213	29100.6298	1
014302475	3	2	1	3	8	0	8	1	3	08	3	1762.557157	1337.455481	32346.3981	1
014303315	1	3	2	1	5	0	8	1	1	01	3	252.6987455	180.4579841	3191.852738	1
014303511	2	5	3	2	8	0	6	2	2	10	3	965.0236841	794.0634533	23379.57833	1
014303801	1	4	2	1	5	0	7	2	1	01	3	851.8414117	642.1869299	19012.85946	2
014304161	2	3	2	3	3	1	7	2	4	06	3	1380.415215	1029.585055	20721.92788	1
014304424	2	4	2	2	1	1	9	1	4	04	3	1602.795748	1260.80429	27433.40902	1
014304602	2	7	3	2	9	0	-9	1	2	10	-9	999.7860713	795.9872692	16478.95693	2
014304639	3	5	3	2	2	1	8	2	4	04	3	1938.238363	1697.001511	26780.04491	1
014304723	1	3	2	1	5	0	8	1	1	01	3	447.0804286	348.6680556	8686.385981	1
014305056	3	5	3	3	3	1	9	1	6	06	3	1927.037132	1510.814317	27370.92195	1
014305083	2	5	3	1	5	0	8	2	1	01	3	1013.161497	785.3400882	18556.47511	2
014305270	1	1	1	2	3	1	7	2	3	08	3	127.076049	91.74851631	3510.298975	1
014305298	3	4	2	1	8	0	7	2	3	10	3	1573.799243	1113.464968	20691.0045	1
014305551	2	3	2	2	9	0	9	1	2	10	3	1512.557543	1128.130632	24751.34215	1
014306129	2.065753425	9	4	3	3	1	8	1	5	06	3	1917.896011	1336.206412	23001.91071	1
014306316	2	6	3	1	2	1	6	2	2	05	3	1051.465707	818.9126928	13613.5262	2
014307395	0.783561644	5	3	1	2	1	7	2	2	05	3	559.4395668	433.5560863	14462.40234	1
014308011	3	4	2	3	8	0	8	1	3	08	3	3955.578173	3111.537574	44928.30195	1
014308020	1	1	1	1	1	1	8	1	4	04	3	1706.08693	1231.526652	28260.17326	2
014308048	2	1	1	2	1	1	7	2	4	04	3	974.0726072	703.201145	13710.02172	1
014308918	1	6	3	1	6	0	4	1	1	01	3	623.7983676	495.703434	19783.77903	1
014309287	2	5	3	2	8	0	4	2	2	02	2	623.284515	483.2426094	11881.41479	1
014309764	0	8	4	0	6	0	2	2	1	01	1	0	0	0	1
014309876	3	3	2	3	3	1	9	2	3	08	3	2639.586932	1968.742071	30758.50944	1
014310126	3	2	1	3	8	0	9	1	3	02	3	895.0143814	679.2187192	12017.43889	1
014310957	1	7	3	3	3	1	7	2	4	06	3	3433.652785	2732.633815	52189.23836	2
014311020	2	4	2	1	6	0	6	2	1	09	3	467.46266	367.9361992	9075.948249	1
014311132	2	5	3	2	2	1	7	2	3	06	3	732.3538046	567.7443469	15646.3756	1
014311310	3	3	2	3	3	1	9	2	4	04	3	2506.076289	1789.372555	34763.98524	1
014311468	0	8	4	0	6	0	8	2	1	09	3	0	0	0	1
014311477	1	9	4	1	2	1	-9	1	4	06	-9	1022.456068	712.247725	15809.36406	1
014311516	2.701369863	4	2	3	3	1	9	2	4	06	3	2664.24197	1961.466428	29992.44923	1
014312607	1	8	4	1	6	0	7	2	1	09	3	618.3986415	458.1234964	6849.738586	1
014312951	1	5	3	1	5	0	9	1	1	01	3	758.2429586	594.3917859	12954.41015	1
014313079	1.375342466	3	2	2	9	0	7	2	2	10	3	779.3643302	556.4907412	11435.70573	1
014314375	0	3	2	0	6	0	1	2	1	01	1	0	0	0	1
014314683	4.736986301	8	4	3	8	0	9	1	3	08	3	1645.925238	1129.096616	30372.96194	1
014315925	4	6	3	2	9	0	8	1	2	10	3	2676.079828	2101.002369	39148.44794	2
014316847	1	5	3	1	5	0	6	1	1	01	3	698.8644745	541.7262152	8853.562641	2
014316968	2	5	3	2	3	1	6	2	4	06	3	852.5868749	746.3991177	18551.59606	1
014317871	3.452054795	3	2	2	3	1	9	1	6	06	3	2262.440973	1615.327714	26442.40941	2
014318515	1	4	2	0	6	0	2	2	1	09	1	228.5151275	179.9389847	2780.255669	2
014318609	1	2	1	2	8	0	7	2	3	10	3	1088.118934	825.6623788	15679.76422	1
014318663	2	8	4	2	2	1	9	1	4	04	3	1108.592	760.5680896	18223.16915	1
014318702	2	8	4	2	2	1	7	2	4	04	3	2496.343337	1848.714662	30162.24629	2
014320910	1.230136986	2	1	2	9	0	9	1	2	02	3	729.5186928	571.2912516	8814.867293	1
014321113	3	5	3	1	6	0	6	1	1	01	3	1162.811491	1018.972632	12673.94703	1
014321739	0	3	2	1	8	0	3	2	2	07	2	0	0	0	1
014321775	0	1	1	0	6	0	3	2	1	09	2	0	0	0	1
014321944	1	3	2	1	9	0	4	1	2	10	2	814.551041	635.2452126	9634.369972	2
014322455	2	3	2	2	8	0	7	2	2	07	3	782.8982839	583.9369619	15967.32072	1
014322884	2	8	4	2	9	0	8	1	2	10	3	1559.810346	1147.298183	21727.21375	1
014323582	2	2	1	2	8	0	8	2	2	02	3	1788.760079	1357.327509	22872.9391	1
014323676	2	9	4	2	9	0	7	2	2	10	3	2087.476283	1453.838769	26165.00866	1
014323836	0.863013699	5	3	1	6	0	7	2	1	09	3	813.100249	630.1198696	18794.61003	1
014324691	2	2	1	2	8	0	7	2	2	10	3	1415.248579	1073.933105	16744.74561	1
014325465	2	5	3	2	8	0	9	2	2	02	3	2753.512951	2265.284571	48395.09295	1
014325652	3	3	2	2	9	0	4	1	2	02	2	1114.557335	795.5469787	14565.68232	2
014325764	2	6	3	2	9	0	7	2	2	10	3	1724.193866	1370.260636	29082.67276	2
014325988	2.950684932	3	2	3	2	1	9	1	5	06	3	2297.339326	1640.353278	28768.01384	2
014326060	2	3	2	1	4	0	8	2	1	01	3	2081.988339	1552.80399	37903.62644	1
014326154	1.539726027	5	3	2	1	1	6	1	4	04	3	589.5365335	485.2994642	8359.0171	1
014326882	2	9	4	2	8	0	8	1	2	02	3	2232.533782	1528.921303	24379.08931	2
014327254	2	8	4	2	2	1	9	2	4	06	3	818.8187293	561.8200598	13715.93272	2
014327311	2	5	3	2	1	1	9	2	4	04	3	3335.787789	2585.076579	46738.49879	2
014327937	3	9	4	3	2	1	7	2	5	06	3	3598.812403	2540.97899	42151.83306	1
014327955	2	9	4	2	8	0	8	1	2	02	3	654.9656134	456.5887344	11232.68746	1
014328206	2	4	2	2	9	0	7	1	2	10	3	939.7382186	716.676881	12335.74441	1
014328336	2	8	4	2	8	0	8	1	2	02	3	2707.097545	1990.752612	52530.99082	1
014328783	2	3	2	2	2	1	5	1	4	06	2	506.8482164	395.3177314	7300.303404	1
014329708	4.293150685	5	3	3	3	1	9	1	4	06	3	6063.072068	5306.690267	113966.4625	2
014330254	2.698630137	8	4	2	2	1	9	1	4	06	3	1169.809904	802.4679383	11651.96518	1
014330722	0	2	1	1	2	1	4	2	3	05	2	0	0	0	1
014330731	1	4	2	1	6	0	3	1	1	09	2	96.16230215	70.58994979	870.453491	1
014330900	3	9	4	1	5	0	9	2	1	01	3	1356.945268	945.9735177	15090.39431	1
014331194	3	8	4	3	3	1	9	2	4	06	3	1959.554281	1344.500572	22177.62837	1
014331251	1.452054795	8	4	2	9	0	8	1	2	10	3	870.4724799	585.8613394	11618.10469	1
014331475	4	9	4	4	3	1	5	1	4	08	2	3965.386034	2762.361059	63757.49495	1
014331626	3	4	2	2	9	0	6	1	2	10	3	2662.035996	1905.526791	39775.13341	2
014331710	2.479452055	3	2	2	8	0	9	1	2	02	3	3020.88068	2355.793706	53910.31066	2
014332182	0.863013699	3	2	1	5	0	3	2	1	01	2	1582.129039	1197.382714	27192.77225	2
014332409	0.37260274	5	3	2	9	0	-9	2	2	10	-9	409.0203178	336.503642	7570.435364	1
014332641	2.210958904	8	4	2	3	1	4	2	2	07	2	3851.726129	2641.609477	44266.17795	2
014332726	0	3	2	0	6	0	3	2	1	09	2	0	0	0	1
014333040	2.863013699	3	2	2	8	0	9	1	2	02	3	2542.962699	1815.690643	38807.99196	1
014333349	1.189041096	8	4	2	1	1	8	2	3	04	3	630.9864521	453.5881688	9517.696504	1
014333460	1	4	2	1	6	0	3	2	1	09	2	306.2478704	219.2428622	4076.349388	1
014333536	1	4	2	1	6	0	-9	1	1	09	-9	303.5027309	238.85906	5269.24383	1
014333723	1	4	2	2	1	1	4	2	3	04	2	519.1662783	371.6396349	8129.506313	1
014333769	1	9	4	2	1	1	8	1	3	06	3	611.3743537	418.694733	11157.49523	1
014334458	2.904109589	8	4	2	1	1	8	2	3	04	3	2600.244345	1854.234629	31722.29411	2
014334597	0	3	2	1	5	0	8	2	1	01	3	0	0	0	1
014334720	1.534246575	9	4	2	2	1	7	2	3	06	3	1389.994008	968.3392855	22863.43806	1
014334980	2	2	1	2	9	0	-9	2	2	02	-9	728.0189948	552.4746995	9931.016581	1
014335174	1.698630137	8	4	1	5	0	6	1	1	01	3	206.395957	151.8643247	3364.333479	1
014335352	1.945205479	5	3	2	7	0	8	2	2	02	3	1294.192681	1133.038466	19944.27826	1
014335736	1.704109589	9	4	2	7	0	9	2	2	02	3	437.5664313	305.0567249	3961.542817	1
014338081	1.265753425	5	3	3	1	1	6	1	5	04	2	847.9620946	692.4329279	13624.20106	1
014338090	3.375342466	4	2	2	9	0	8	2	2	10	3	1360.289937	1042.632762	19362.47163	2
014338447	2.369863014	1	1	2	1	1	8	1	4	04	3	1307.299493	929.7409812	19096.57309	1
014339088	2.780821918	9	4	2	7	0	8	2	2	02	3	2339.453551	1632.954542	28694.50998	1
014339127	2	5	3	2	2	1	9	2	4	04	3	1107.412649	911.3128598	19413.53862	1
014339266	1.780821918	5	3	2	7	0	8	2	2	02	3	785.0418803	687.2702014	19207.55741	1
014339471	2	8	4	2	7	0	-9	1	2	02	-9	1729.85943	1243.252211	32443.76304	1
014339501	0.997260274	4	2	2	7	0	5	1	2	02	3	658.3524701	471.2644355	10071.35164	1
014339659	2	6	3	3	3	1	7	2	3	08	3	4836.563325	3426.033546	52411.17514	1
014340002	1.539726027	9	4	3	3	1	7	1	6	04	2	651.4564031	454.1685051	7329.675189	2
014340459	2	1	1	2	9	0	8	2	2	02	3	1158.807991	836.5550428	14831.74575	2
014340936	1.78630137	1	1	2	9	0	9	1	2	10	3	1634.034968	1179.579328	19338.80758	1
014341568	5	9	4	2	9	0	7	2	2	10	3	1840.443807	1346.961847	13082.79331	1
014342024	1	2	1	2	8	0	7	1	2	02	3	504.4464258	395.0359342	7214.054545	1
014342239	0.698630137	5	3	1	5	0	8	1	1	01	3	638.2532024	494.6872158	8355.608262	1
014343124	1.534246575	9	4	2	2	1	9	2	5	04	3	804.3678891	561.4649142	11179.19428	1
014343236	0	7	3	1	9	0	1	2	2	10	1	0	0	0	2
014343928	1	1	1	1	6	0	7	2	1	01	3	405.7184045	292.9090472	5034.446279	1
014344411	1.698630137	5	3	2	2	1	8	2	4	06	3	1117.913281	866.5221329	15280.00472	2
014344747	3.210958904	4	2	2	9	0	8	1	2	10	3	1576.295025	1197.880836	7076.806699	2
014344765	2	3	2	2	9	0	6	2	2	10	3	751.6528246	560.6501767	11283.84882	2
014345539	0.832876712	1	1	2	8	0	8	2	2	02	3	830.7332231	611.8373163	12114.09256	2
014345566	3	5	3	2	2	1	9	2	5	04	3	2361.763757	1851.322781	46301.38294	1
014345904	1	1	1	1	5	0	6	1	1	01	3	492.1507822	346.9762425	4019.961514	1
014346040	1.621917808	2	1	2	2	1	7	2	5	04	3	341.1935172	258.6817815	3347.128796	2
014346554	2.780821918	4	2	2	1	1	8	2	4	04	3	2310.150977	1653.679611	26075.38677	1
014347869	2	2	1	2	2	1	8	2	4	06	3	1402.083733	1063.945296	16531.22023	1
014347944	2	3	2	2	8	0	9	2	2	02	3	1571.404556	1121.999255	24751.86528	1
014347980	2	1	1	2	1	1	8	1	4	04	3	794.0592786	564.7335329	13022.38355	1
014348389	2	6	3	2	7	0	6	2	2	02	3	1313.596179	1023.33503	17409.26308	2
014348633	0.619178082	9	4	1	5	0	-9	2	1	09	-9	28.23111	19.62573521	232.336347	1
014348754	0	5	3	0	5	0	4	2	1	10	3	0	0	0	1
014348781	1	2	1	1	6	0	3	2	1	01	2	310.4537978	235.5852916	7032.931364	1
014349050	2	8	4	1	6	0	3	2	1	01	2	390.1873966	267.7700865	4648.925824	2
014349537	1.452054795	5	3	2	8	0	9	2	2	02	3	433.6365949	354.1952615	8968.841247	1
014349975	2	2	1	2	1	1	9	1	6	04	3	1052.852936	798.953364	13123.25084	1
014350319	0	4	2	0	6	0	2	2	1	09	1	0	0	0	2
014350364	1.534246575	3	2	2	8	0	9	1	2	10	3	1471.206972	1097.294145	17030.63375	1
014350850	2	3	2	2	9	0	8	2	2	10	3	510.9527246	381.1015866	8118.187019	2
014351017	1	3	2	1	6	0	3	2	1	09	2	327.5281432	247.9008078	7710.808388	1
014352498	2.452054795	6	3	2	2	1	7	2	5	04	3	96.62893037	76.83813285	1734.836537	2
014352564	2	5	3	2	2	1	6	1	3	06	3	1543.936976	1210.464311	18646.96587	1
014353208	2	5	3	2	9	0	7	2	2	10	3	533.0822116	430.7571788	9755.907258	1
014353235	0.290410959	3	2	1	5	0	2	2	1	01	1	109.4684346	81.65232769	1410.350714	1
014353897	0	9	4	0	5	0	2	1	1	09	1	0	0	0	1
014354120	10.78356164	6	3	4	3	1	6	1	4	08	3	13020.20529	10140.80228	186483.551	2
014354465	2	7	3	2	8	0	9	1	2	02	3	712.669214	567.5301441	10831.25647	1
014354492	1	4	2	1	2	1	2	2	5	03	1	382.4687524	273.803029	4785.38168	1
014354531	2	9	4	2	9	0	6	2	2	10	3	1268.113504	883.6548959	16964.70982	1
014354586	2	4	2	2	1	1	9	2	4	04	3	2820.056209	2018.592786	30894.97523	2
014354595	2	3	2	2	9	0	-9	1	2	10	-9	830.028712	628.2374993	14822.73249	1
014354867	3	6	3	2	2	1	9	2	5	06	3	2888.611433	2249.729739	37589.46144	1
014354915	2.780821918	3	2	2	2	1	6	2	4	06	3	3691.097706	2752.93299	44282.31779	2
014355154	1	2	1	2	9	0	-9	2	2	10	-9	436.2083608	341.6062711	6119.495391	1
014355248	2.619178082	5	3	2	3	1	8	2	3	08	3	1721.493623	1507.074789	28339.91648	1
014355631	2	4	2	2	9	0	7	1	2	10	3	3971.558919	3027.361282	43900.68513	2
014356030	1	9	4	1	5	0	9	2	1	01	3	366.5368468	255.4996607	5548.480746	1
014357176	2.457534247	1	1	3	2	1	9	2	4	06	3	2230.239349	1572.14973	32566.64004	1
014357233	1	7	3	1	6	0	6	2	1	09	3	73.61714414	58.52244567	776.9227245	1
014357532	1	5	3	1	6	0	2	2	1	09	1	157.0808704	129.4270904	1938.855844	1
014357701	2	9	4	2	7	0	7	1	2	02	3	1595.006369	1092.310898	30351.68932	1
014357729	1.224657534	3	2	2	1	1	9	2	4	04	3	2334.920217	1767.107309	39731.52254	2
